id,name,constellation_id,region_id,center_x,center_y,center_z,position_x,position_y,position_z,security_class,security_status,star_class,hidden,planet_count
30022061,U80-3GD,20001891,10000239,-2.23001344057335e+19,-1.98820408171573e+18,-1.51012974205709e+19,-2357.12606657213,-1596.20839683973,210.153337258467,,,,0,3
30022062,U81-9KD,20001891,10000239,-2.15065203257242e+19,-1.72467333710057e+18,-1.63756450145901e+19,-2273.24099212578,-1730.90704381128,182.298115573532,,,,0,5
30022063,I0Q-G1F,20001892,10000239,-2.40567651557924e+19,-8.05396315085437e+17,-1.38664325144967e+19,-2542.80208336069,-1465.68307327691,85.1304576765659,,,,0,2
30022064,E0V-0SD,20001892,10000239,-2.36338117314536e+19,-1.30955095318966e+18,-1.40767636570842e+19,-2498.09587113272,-1487.91509259054,138.41964497192,,,,0,3
30022065,O8B-L3D,20001892,10000239,-2.2890994172268e+19,-1.35569120522384e+18,-1.34773470241344e+19,-2419.57999317399,-1424.55670449492,143.296673460144,,,,0,2
30022066,E5R-19D,20001892,10000239,-2.31378280837825e+19,-1.06223040368884e+18,-1.36101520307885e+19,-2445.67035820763,-1438.59420477453,112.277842262541,,,,0,8
30022067,O83-2HD,20001892,10000239,-2.3442600982951e+19,-7.34328257248366e+17,-1.36384045427537e+19,-2477.88487906854,-1441.58049764557,77.6185580359365,,,,0,9
30022068,E7K-7VC,20001892,10000239,-2.25040586335737e+19,-8.20200172268257e+17,-1.37925300844492e+19,-2378.68087446263,-1457.87158025724,86.6952266154681,,,,0,2
30022069,E9P-RND,20001892,10000239,-2.39638844502899e+19,-1.23822140445313e+18,-1.32032851377857e+19,-2532.9845850426,-1395.58834025043,130.880105721409,,,,0,1
30022070,EFH-PDD,20001892,10000239,-2.36531575006619e+19,-1.25776205785088e+18,-1.29707825234998e+19,-2500.14072055152,-1371.01279452912,132.94555441529,,,,0,3
30022071,E01-TFD,20001892,10000239,-2.30318584183967e+19,-8.83549788482287e+17,-1.41967579686744e+19,-2434.46935573822,-1500.59850133344,93.391286332805,,,,0,2
30022072,IPQ-KDD,20001892,10000239,-2.28812957182801e+19,-9.78307626849883e+17,-1.43398062040081e+19,-2418.55486577859,-1515.71871173879,103.407197751297,,,,0,4
30022073,ITK-KHD,20001892,10000239,-2.31324742869087e+19,-9.75771570965137e+17,-1.41916497857589e+19,-2445.10446143155,-1500.05856597324,103.139136432766,,,,0,5
30022074,I9C-RNF,20001893,10000239,-2.54802742566975e+19,-1.34042936651744e+18,-1.30238011751755e+19,-2693.26711405052,-1376.61687043312,141.683495836002,,,,0,8
30022075,UQH-N5F,20001893,10000239,-2.47274733216296e+19,-2.10065247213252e+18,-1.27234073066554e+19,-2613.69599242839,-1344.86521347696,222.039141503995,,,,0,7
30022076,EHB-5NF,20001893,10000239,-2.51713236365632e+19,-1.51258781362933e+18,-1.35687597229598e+19,-2660.61100773508,-1434.21903438481,159.880658054167,,,,0,2
30022077,OHK-9TF,20001893,10000239,-2.56947083545761e+19,-2.41672521031304e+18,-1.28797037367042e+19,-2715.93281608062,-1361.38575916863,255.44805629092,,,,0,3
30022078,ID7-BLF,20001893,10000239,-2.52462782961021e+19,-1.03311765169809e+18,-1.33189664619116e+19,-2668.53372149975,-1407.81586585864,109.200621949043,,,,0,1
30022079,EHS-9CG,20001893,10000239,-2.59322986229211e+19,-2.31567650736225e+18,-1.40271110338306e+19,-2741.0461272603,-1482.66680617148,244.767199961311,,,,0,2
30022080,I1H-25F,20001893,10000239,-2.4657827897295e+19,-1.88645704331687e+18,-1.28618586031468e+19,-2606.33446526762,-1359.49952706329,199.398666813754,,,,0,4
30022081,EM5-5RF,20001893,10000239,-2.54586181091608e+19,-2.08364368900104e+18,-1.32495769309208e+19,-2690.97805744972,-1400.48138664566,220.241311708423,,,,0,3
30022082,E5R-R3G,20001893,10000239,-2.55679207818927e+19,-2.77354865378637e+18,-1.37179246076445e+19,-2702.53135907359,-1449.98577513671,293.164324026004,,,,0,5
30022083,IQN-R1G,20001893,10000239,-2.55047966035063e+19,-1.17597517284947e+18,-1.40188453897028e+19,-2695.85912815344,-1481.79312689779,124.300673849413,,,,0,2
30022084,UB1-JHF,20001893,10000239,-2.48659437235289e+19,-1.84013293237829e+18,-1.3646932605588e+19,-2628.33232545792,-1442.48191459842,194.502204424001,,,,0,3
30022085,OBM-7HD,20001894,10000239,-2.28646849971997e+19,-9.61013417387614e+17,-1.45691297608481e+19,-2416.79911117502,-1539.95823082293,101.579198368755,,,,0,6
30022086,ICJ-CNF,20001894,10000239,-2.4370181013017e+19,-1.36121384691586e+18,-1.50423811957859e+19,-2575.93016560898,-1589.98094696619,143.880417147592,,,,0,5
30022087,ID4-CKF,20001894,10000239,-2.41352660727407e+19,-1.57733457909907e+18,-1.51192358723666e+19,-2551.09963682929,-1598.10449269064,166.724396564358,,,,0,2
30022088,ES8-0LF,20001894,10000239,-2.41544737502319e+19,-1.43444754248502e+18,-1.51792966302015e+19,-2553.12988994208,-1604.452919803,151.621224877123,,,,0,1
30022089,IBN-T1D,20001894,10000239,-2.22767019363229e+19,-1.07461724264068e+18,-1.43219810620598e+19,-2354.6492526011,-1513.8345927482,113.587132172843,,,,0,4
30022090,OK9-V9F,20001894,10000239,-2.39878534195377e+19,-1.33243734293566e+18,-1.47464272924444e+19,-2535.51810709116,-1558.69859469971,140.838738276854,,,,0,3
30022091,OLM-LLD,20001894,10000239,-2.25860608946513e+19,-2.94054492769119e+18,-1.48525750946282e+19,-2387.34852029772,-1569.91842624352,310.815844105644,,,,0,3
30022092,E4K-VGD,20001894,10000239,-2.34375745768501e+19,-1.68442551750229e+18,-1.34999147376629e+19,-2477.35358752447,-1426.94211369708,178.043917685226,,,,0,3
30022093,O89-JMC,20001894,10000239,-2.22189458421124e+19,-1.61161973412817e+18,-1.35986864775586e+19,-2348.54442862606,-1437.38229484187,170.3483403104,,,,0,4
30022094,OBT-K0D,20001894,10000239,-2.22383602633533e+19,-1.14987033996688e+18,-1.42650189295956e+19,-2350.59653457043,-1507.81369059594,121.541390836516,,,,0,7
30022095,EK2-BPF,20001895,10000239,-2.46272227356331e+19,-2.51237298665584e+18,-1.44880604933278e+19,-2603.09949712742,-1531.38920248465,265.558034227613,,,,0,5
30022096,UFG-GRF,20001895,10000239,-2.4938291940493e+19,-2.1363852654065e+18,-1.42880441850486e+19,-2635.97953802505,-1510.24746201769,225.816100733257,,,,0,4
30022097,OJL-H1G,20001895,10000239,-2.51751913278423e+19,-2.34550145945587e+18,-1.43538032597362e+19,-2661.01982302585,-1517.19820169664,247.919699885081,,,,0,4
30022098,ORD-9PF,20001895,10000239,-2.45973395241933e+19,-1.69543687359239e+18,-1.47325584847816e+19,-2599.9408391859,-1557.23266057306,179.207818942324,,,,0,2
30022099,I1V-33G,20001895,10000239,-2.51282843271378e+19,-2.51706894413909e+18,-1.45514480597746e+19,-2656.06174913923,-1538.08927354477,266.054397325247,,,,0,3
30022100,UF9-QSF,20001895,10000239,-2.49878371654074e+19,-2.32851688250466e+18,-1.4286325749461e+19,-2641.2164724307,-1510.06582323276,246.124428684782,,,,0,1
30022101,OHT-R5G,20001895,10000239,-2.52896170499794e+19,-2.18591821941486e+18,-1.46633717269825e+19,-2673.11463139913,-1549.91961450334,231.051738103111,,,,0,4
30022102,EM7-2FF,20001895,10000239,-2.43368816893189e+19,-1.74078346164802e+18,-1.4354055942646e+19,-2572.41042431684,-1517.22491030128,184.000957081821,,,,0,4
30022103,IQR-60H,20001896,10000239,-2.63707651746757e+19,-1.83050476831949e+18,-1.54183717709773e+19,-2787.39207834995,-1629.72318212246,193.484506679974,,,,0,6
30022104,ORV-9NG,20001896,10000239,-2.51755132930787e+19,-2.65849985086202e+18,-1.62883206048646e+19,-2661.0538547782,-1721.67684642022,281.003655961547,,,,0,4
30022105,APH-DPF,20001896,10000239,-2.41392552532638e+19,-8.77063059387298e+17,-1.55609097440164e+19,-2551.52129354329,-1644.78945776071,92.7056385264555,,,,0,1
30022106,OT0-DSG,20001896,10000239,-2.60188364252411e+19,-2.73649612152877e+18,-1.54415770612108e+19,-2750.19318018299,-1632.17598323551,289.247868276103,,,,0,7
30022107,EV9-FMG,20001896,10000239,-2.61833144898338e+19,-1.646170626367e+18,-1.47748898045625e+19,-2767.57852532831,-1561.70708460443,174.000372501674,,,,0,5
30022108,OQT-H0G,20001896,10000239,-2.46935310807274e+19,-1.10024448994323e+18,-1.53266484682413e+19,-2610.10829473417,-1620.02802137331,116.295934350098,,,,0,1
30022109,E90-P9G,20001896,10000239,-2.57453091322826e+19,-1.83953323706834e+18,-1.43116536340751e+19,-2721.28132250442,-1512.74298274888,194.438816579724,,,,0,3
30022110,I2T-4TG,20001896,10000239,-2.64791405544296e+19,-1.81681966946262e+18,-1.49604747910439e+19,-2798.84736502871,-1581.32343315376,192.037990589432,,,,0,3
30022111,A62-GGG,20001896,10000239,-2.6045807273586e+19,-1.46087233901096e+18,-1.4424691089188e+19,-2753.04400110248,-1524.69105118192,154.414328073807,,,,0,1
30022112,E7G-T7H,20001896,10000239,-2.63326843063824e+19,-1.2089181939267e+18,-1.63943827858201e+19,-2783.36692739531,-1732.88762779306,127.782753924805,,,,0,2
30022113,ORN-V7H,20001896,10000239,-2.67057791077838e+19,-1.71253797248875e+18,-1.57200365078808e+19,-2822.80307902046,-1661.60916997274,181.015406521943,,,,0,3
30022114,AGH-92F,20001897,10000239,-2.41184865886356e+19,-2.48271701067239e+18,-1.34841258141335e+19,-2549.32604395993,-1425.27322316319,262.423395092781,,,,0,6
30022115,ED9-HVD,20001897,10000239,-2.41423514823507e+19,-3.02640955079466e+18,-1.29203002625453e+19,-2551.84856521601,-1365.67681533589,319.891741929002,,,,0,1
30022116,OR1-RDF,20001897,10000239,-2.44079806188104e+19,-1.84917048542096e+18,-1.41772851340753e+19,-2579.92558709392,-1498.54022109224,195.457474534366,,,,0,8
30022117,E5L-N7F,20001897,10000239,-2.44312124227331e+19,-2.01000782324812e+18,-1.35982205392853e+19,-2582.38119070614,-1437.33304512752,212.457994556926,,,,0,2
30022118,ES7-T6F,20001897,10000239,-2.42116804115626e+19,-1.86136762037008e+18,-1.39558731381598e+19,-2559.17663881591,-1475.13695465766,196.746712715759,,,,0,3
30022119,ICP-3MF,20001897,10000239,-2.47568064025168e+19,-2.43598567979075e+18,-1.40393363896219e+19,-2616.79650152462,-1483.95902729825,257.483889521084,,,,0,5
30022120,OPK-PPD,20001897,10000239,-2.40298606559187e+19,-1.81385722885616e+18,-1.30369928231496e+19,-2539.95827548013,-1378.0112287242,191.724860370254,,,,0,1
30022121,U2R-DFF,20001897,10000239,-2.45265442283743e+19,-3.32657991523165e+18,-1.35458984172522e+19,-2592.45777051333,-1431.80259246483,351.619774484939,,,,0,5
30022122,OP1-DQD,20001897,10000239,-2.41251779637151e+19,-1.76923598900862e+18,-1.29248521507826e+19,-2550.03332286392,-1366.1579503022,187.008391596848,,,,0,5
30022123,IDH-1LF,20001897,10000239,-2.4785731919028e+19,-1.38968705277681e+18,-1.41354940947719e+19,-2619.85393103231,-1494.12290475239,146.89003738183,,,,0,5
30022124,UB7-V0F,20001898,10000239,-2.31389806486476e+19,-1.58611802637457e+18,-1.51776035948763e+19,-2445.79218440999,-1604.27396582793,167.652807673939,,,,0,3
30022125,OCF-JCF,20001898,10000239,-2.36437793772042e+19,-1.59979035328361e+18,-1.53338963975841e+19,-2499.14945211988,-1620.79412810935,169.097973768531,,,,0,8
30022126,OSS-TMD,20001898,10000239,-2.28411536392013e+19,-8.09385741803776e+17,-1.50317334208297e+19,-2414.31184467202,-1588.85547626527,85.5521404134224,,,,0,4
30022127,ITJ-CDD,20001898,10000239,-2.23682297677092e+19,-1.77498949099423e+18,-1.49485117073704e+19,-2364.32375201229,-1580.05893421172,187.616537236583,,,,0,2
30022128,E36-5QD,20001898,10000239,-2.270142690225e+19,-1.46092892278415e+18,-1.53081924367846e+19,-2399.54271692271,-1618.07721730906,154.420308983353,,,,0,1
30022129,EG5-PDF,20001898,10000239,-2.38970486421198e+19,-1.35268615963442e+18,-1.50936090435026e+19,-2525.92003454474,-1595.39573474237,142.979039890714,,,,0,2
30022130,ON6-4PD,20001898,10000239,-2.32465421886001e+19,-1.11674781233852e+18,-1.44915293195677e+19,-2457.16144815388,-1531.75585770753,118.040336903698,,,,0,3
30022131,E0C-S0F,20001898,10000239,-2.33961069466477e+19,-5.06841902340861e+17,-1.49140251322647e+19,-2472.97045555357,-1576.41370034679,53.5732313492912,,,,0,2
30022132,ESG-B3F,20001898,10000239,-2.30293017098268e+19,-1.53198879010883e+18,-1.55135984315277e+19,-2434.19911142914,-1639.78864808477,161.931342886139,,,,0,1
30022133,EFT-5BD,20001898,10000239,-2.24626704967987e+19,-1.5374851102506e+18,-1.46927247126809e+19,-2374.30614495363,-1553.02222753978,162.512304383532,,,,0,5
30022134,IVP-6KF,20001898,10000239,-2.40225069773458e+19,-1.13456340473811e+18,-1.53379088533162e+19,-2539.18099104167,-1621.21824501487,119.923446506199,,,,0,3
30022135,ELH-D1G,20001899,10000239,-2.44612656752746e+19,-1.82694124096806e+18,-1.56397677838909e+19,-2585.55782200629,-1653.12475915239,193.107841541721,,,,0,2
30022136,AKB-JBG,20001899,10000239,-2.4974926148578e+19,-1.34557709739362e+18,-1.57960999841122e+19,-2639.85177687502,-1669.64908575428,142.227611418947,,,,0,1
30022137,I8N-DDG,20001899,10000239,-2.48415628114641e+19,-1.12168537765426e+18,-1.62145490355933e+19,-2625.75526101924,-1713.87918539551,118.562237969377,,,,0,3
30022138,UK7-K9G,20001899,10000239,-2.43518414614927e+19,-1.08898258178077e+18,-1.66158314532227e+19,-2573.9916734833,-1756.29477040688,115.105549718056,,,,0,2
30022139,EJJ-LCG,20001899,10000239,-2.43135914455188e+19,-1.11976623132534e+18,-1.68528546139e+19,-2569.94864360471,-1781.34813825878,118.359384042348,,,,0,5
30022140,ET8-H7G,20001899,10000239,-2.44834050157228e+19,-1.35173190723586e+18,-1.62405548335002e+19,-2587.89795213814,-1716.62800040322,142.878175332599,,,,0,1
30022141,IPG-P7G,20001899,10000239,-2.41519901586682e+19,-1.20905339061336e+18,-1.67259576981963e+19,-2552.86737410666,-1767.93512368539,127.797044225861,,,,0,12
30022142,IMS-FRF,20001899,10000239,-2.37844771174677e+19,-1.06745853251107e+18,-1.62381103744453e+19,-2514.02121500027,-1716.36962087725,112.830455915089,,,,0,4
30022143,E6V-GFG,20001899,10000239,-2.50343203398977e+19,-9.85171901048863e+17,-1.60479870683239e+19,-2646.12974785112,-1696.27357156346,104.132752106626,,,,0,7
30022144,E9H-4B9,20001900,10000240,-1.71991457740473e+19,-1.06628412888815e+18,-1.56802358213953e+19,-1817.95114276789,-1657.40223409175,112.706321354199,,,,0,5
30022145,IGG-F99,20001900,10000240,-1.74886192963603e+19,-6.76282935481187e+17,-1.54808369804575e+19,-1848.54851821918,-1636.32575997427,71.483162684023,,,,0,3
30022146,IVB-CB9,20001900,10000240,-1.73161174725606e+19,-5.66736338510377e+17,-1.56433382128173e+19,-1830.31506105648,-1653.5021537877,59.9040782477525,,,,0,4
30022147,OL5-889,20001900,10000240,-1.73012602279232e+19,-6.93853676027781e+17,-1.55687751597387e+19,-1828.74464905917,-1645.62083285855,73.340391425241,,,,0,10
30022148,ODN-HB9,20001900,10000240,-1.72829724400333e+19,-7.74777674654846e+17,-1.56616743708505e+19,-1826.81162835396,-1655.44028722109,81.8940648293824,,,,0,6
30022149,IRT-3J8,20001900,10000240,-1.70742079076858e+19,-6.58559054959739e+17,-1.50548355873773e+19,-1804.74519987336,-1591.29737719613,69.6097470346907,,,,0,2
30022150,OP7-PN7,20001900,10000240,-1.68962716512865e+19,-9.75603842684982e+17,-1.4514330912147e+19,-1785.93732273163,-1534.16598794486,103.121407539565,,,,0,6
30022151,OPF-3N8,20001900,10000240,-1.66882108684412e+19,-1.27506698551107e+18,-1.53829396555274e+19,-1763.9452806321,-1625.97800456428,134.774686712245,,,,0,2
30022152,E4F-4P8,20001900,10000240,-1.72229739751673e+19,-9.44788338409013e+17,-1.50860552043357e+19,-1820.46978561361,-1594.59729331243,99.8642061675058,,,,0,3
30022153,IC9-LC8,20001900,10000240,-1.72179969371036e+19,-7.77682216711256e+17,-1.48036544279457e+19,-1819.94371227518,-1564.74750769508,82.2010751669909,,,,0,1
30022154,ELN-C49,20001900,10000240,-1.73040254397458e+19,-6.49986502584697e+17,-1.54211961021034e+19,-1829.03693217945,-1630.02171415805,68.7036275336767,,,,0,1
30022155,UTS-M0B,20001901,10000240,-1.61621705640959e+19,-7.96182402620481e+17,-1.69706686341828e+19,-1708.34277658974,-1793.80109002866,84.1565463605571,,,,0,5
30022156,AH8-2CC,20001901,10000240,-1.71289733642749e+19,-1.35398611178171e+17,-1.80142906828158e+19,-1810.5339132024,-1904.11202760981,14.3116444941102,,,,0,2
30022157,E4S-CCD,20001901,10000240,-1.76549633049962e+19,-6.91856712088932e+17,-1.90673822438919e+19,-1866.13109380549,-2015.42389344599,73.129312170353,,,,0,1
30022158,IL6-8ND,20001901,10000240,-1.79141785124375e+19,3.85069309084652e+16,-1.94095086506889e+19,-1893.53016285122,-2051.58668317862,-4.0701858085976,,,,0,3
30022159,IQ1-99C,20001901,10000240,-1.75749711324455e+19,-5.80756294966163e+16,-1.76971688394495e+19,-1857.67591449534,-1870.59222231726,6.13859888144279,,,,0,3
30022160,EGJ-PR9,20001901,10000240,-1.65784642610253e+19,-4.58426113133155e+17,-1.6597696936045e+19,-1752.3450550751,-1754.37795042873,48.4556783920408,,,,0,3
30022161,EK3-QHB,20001901,10000240,-1.76935184490327e+19,-2.77421257892651e+17,-1.67266267610547e+19,-1870.20637574575,-1768.00584368533,29.323450096869,,,,0,6
30022162,ECK-RGB,20001901,10000240,-1.74812187606447e+19,-1.14242458566525e+17,-1.68248753916306e+19,-1847.76628097682,-1778.39073213138,12.0754373985839,,,,0,3
30022163,ADH-79B,20001901,10000240,-1.62054018097433e+19,-4.95032818770425e+17,-1.72930946637676e+19,-1712.91232286027,-1827.88154824689,52.3250102309895,,,,0,1
30022164,ETS-RM9,20001902,10000240,-1.77151848910809e+19,-7.08188790064016e+17,-1.57049880368465e+19,-1872.49652047727,-1660.01854532934,74.8556141744548,,,,0,1
30022165,EL1-LN9,20001902,10000240,-1.75511171868797e+19,-8.28398744407579e+17,-1.58383420113428e+19,-1855.15455045956,-1674.11407155565,87.5618163743756,,,,0,1
30022166,O89-689,20001902,10000240,-1.82364509771603e+19,-1.38874458057453e+18,-1.47594474699931e+19,-1927.59438925075,-1560.07482855252,146.790417991445,,,,0,8
30022167,ISG-0MB,20001902,10000240,-1.8094047104681e+19,-1.40643239156413e+18,-1.65236960090416e+19,-1912.54228805285,-1746.55604627262,148.660021088252,,,,0,3
30022168,EP1-63B,20001902,10000240,-1.8489343983e+19,-1.37256145977618e+18,-1.55025118889778e+19,-1954.3252010599,-1638.61679961261,145.079860773346,,,,0,2
30022169,E1S-JRB,20001902,10000240,-1.88828282007637e+19,-6.27054276001866e+17,-1.61606888514909e+19,-1995.91651569508,-1708.18615944382,66.2796892712673,,,,0,5
30022170,E1K-KR8,20001902,10000240,-1.7855460963227e+19,-1.21512928367287e+18,-1.46365288500009e+19,-1887.32371300249,-1547.08232016762,128.439266628996,,,,0,2
30022171,O0N-D59,20001902,10000240,-1.74643455975011e+19,-2.08536518400857e+18,-1.51458850008736e+19,-1845.98278622528,-1600.92130779643,220.423273874295,,,,0,4
30022172,EKG-DJB,20001902,10000240,-1.89840102414961e+19,-1.18484035521139e+18,-1.57277766463744e+19,-2006.61146583932,-1662.42730325707,125.237724364446,,,,0,1
30022173,A0B-R2C,20001902,10000240,-1.92193042422717e+19,-1.59630069973076e+18,-1.61055915642361e+19,-2031.4820613454,-1702.36237158574,168.729117096949,,,,0,1
30022174,I6B-1P8,20001902,10000240,-1.78921866769262e+19,-1.33182718871942e+18,-1.45014529804743e+19,-1891.20562400351,-1532.80478949301,140.774244925308,,,,0,4
30022175,O3P-N06,20001903,10000240,-1.50862980659389e+19,-1.22618445588589e+18,-1.42023655857125e+19,-1594.62296380413,-1501.19122692206,129.60779925394,,,,0,4
30022176,OND-PB7,20001903,10000240,-1.50750995152217e+19,-1.21200824109513e+18,-1.52999687751959e+19,-1593.43927605934,-1617.20797559327,128.109372168226,,,,0,1
30022177,ODR-407,20001903,10000240,-1.53077550449586e+19,-1.18978296329253e+18,-1.49158182122054e+19,-1618.03098495658,-1576.60322904607,125.760158450848,,,,0,1
30022178,E64-8S6,20001903,10000240,-1.62950054074331e+19,-6.38553642280042e+17,-1.42910719433924e+19,-1722.38343060924,-1510.56749632716,67.495173245946,,,,0,2
30022179,A9Q-PC7,20001903,10000240,-1.56974549595005e+19,-6.99442073805034e+17,-1.50515708769579e+19,-1659.22229842559,-1590.95229703251,73.9310855363828,,,,0,5
30022180,ARM-T87,20001903,10000240,-1.63086545049953e+19,-1.32705023788592e+18,-1.45383395796393e+19,-1723.82614135993,-1536.70370610118,140.269320823798,,,,0,1
30022181,EH6-0H7,20001903,10000240,-1.64642851799387e+19,-6.9830838103711e+17,-1.46747562733667e+19,-1740.27631668143,-1551.12296200565,73.8112541162604,,,,0,5
30022182,E02-CP7,20001903,10000240,-1.55149919017279e+19,-1.05274816699522e+18,-1.53822248626892e+19,-1639.93593800115,-1625.90245090166,111.275569053183,,,,0,2
30022183,EHN-PP5,20001903,10000240,-1.54803196631449e+19,-2.43322063207861e+18,-1.34906671729866e+19,-1636.27107949119,-1425.96464533954,257.191623747299,,,,0,5
30022184,IJ2-3Q6,20001903,10000240,-1.605821544442e+19,-1.81213969055782e+18,-1.42254141257752e+19,-1697.35471176989,-1503.62745952899,191.543316428872,,,,0,6
30022185,EQ3-8T7,20001903,10000240,-1.50221020772066e+19,-1.0999203576055e+18,-1.57068182430548e+19,-1587.83744244103,-1660.2119982782,116.261673534967,,,,0,1
30022186,EG5-HNB,20001904,10000240,-1.68821465028041e+19,-8.80543810433811e+17,-1.73763876092088e+19,-1784.44429335897,-1836.68561952687,93.0735542023751,,,,0,4
30022187,UP3-GKB,20001904,10000240,-1.69462144314508e+19,-6.86005193359336e+17,-1.72460779646551e+19,-1791.21627876035,-1822.91187922939,72.5108061526035,,,,0,5
30022188,INL-FPB,20001904,10000240,-1.71732163338864e+19,-1.04447033652035e+18,-1.72337373882531e+19,-1815.21039878031,-1821.60747927447,110.400601681598,,,,0,3
30022189,AV4-1T9,20001904,10000240,-1.65506447586709e+19,-1.01626868609444e+18,-1.66459554023431e+19,-1749.40453135603,-1759.47887434132,107.419684879493,,,,0,1
30022190,A6D-43C,20001904,10000240,-1.70403632410831e+19,-8.43247484981716e+17,-1.76962725444874e+19,-1801.16781579072,-1870.49748386501,89.1313294914834,,,,0,2
30022191,EBD-D7B,20001904,10000240,-1.70365466347344e+19,-1.33348177992631e+18,-1.67170797508456e+19,-1800.76440018135,-1766.99672390999,140.949135353874,,,,0,4
30022192,O18-7SB,20001904,10000240,-1.72897630072988e+19,-1.56136333087417e+18,-1.72228340159071e+19,-1827.52939188028,-1820.45499190814,165.036234294945,,,,0,1
30022193,OL9-NKB,20001904,10000240,-1.67713974462097e+19,-1.67904241387928e+18,-1.72549723649945e+19,-1772.73810884019,-1823.85201808709,177.47492318331,,,,0,4
30022194,U3L-3T9,20001904,10000240,-1.66843616533902e+19,-8.74433755048939e+17,-1.65844718713815e+19,-1763.53841828017,-1752.9800599908,92.4277208386005,,,,0,1
30022195,ANG-D9B,20001904,10000240,-1.72221352946991e+19,-1.36036418640637e+18,-1.66812640479952e+19,-1820.38113701817,-1763.21100113158,143.790607960875,,,,0,5
30022196,I0P-TFB,20001905,10000240,-1.76604357008775e+19,-8.38521512090071e+17,-1.66520632966143e+19,-1866.70952650657,-1760.12447927521,88.6317937626787,,,,0,4
30022197,A0L-G2C,20001905,10000240,-1.73932088858844e+19,-8.85913654734022e+17,-1.74552518270587e+19,-1838.46362987442,-1845.02157393108,93.6411471927656,,,,0,1
30022198,E4K-01C,20001905,10000240,-1.76964765814762e+19,-9.2599430828585e+17,-1.71930323755884e+19,-1870.51905059174,-1817.30495604091,97.877675616019,,,,0,1
30022199,I3M-NTB,20001905,10000240,-1.80069611139736e+19,-7.9497860343788e+17,-1.69047268058549e+19,-1903.33729157189,-1786.83103327469,84.0293046865563,,,,0,2
30022200,U24-P1C,20001905,10000240,-1.77026116624195e+19,-9.84661166542993e+17,-1.72298208613287e+19,-1871.16752915913,-1821.19350205191,104.078767426759,,,,0,6
30022201,ARH-TBC,20001905,10000240,-1.77390760068115e+19,-8.68099496683138e+17,-1.76365801910542e+19,-1875.02181340258,-1864.18799712863,91.7581892010426,,,,0,3
30022202,E9R-9FC,20001905,10000240,-1.82834555141176e+19,-9.91512151187612e+17,-1.73818455582587e+19,-1932.56277272742,-1837.26252519665,104.802917075085,,,,0,4
30022203,ERM-MKB,20001905,10000240,-1.77700530413408e+19,-9.18949929847785e+17,-1.6735999765981e+19,-1878.29608853589,-1768.99657108776,97.1330842275971,,,,0,1
30022204,ETL-NDC,20001905,10000240,-1.80459131781264e+19,-6.21511612684701e+17,-1.75266574532738e+19,-1907.45452800154,-1852.56915457742,65.6938292963713,,,,0,6
30022205,IG7-R7C,20001905,10000240,-1.81779738806982e+19,-1.08344160851986e+18,-1.72082828550085e+19,-1921.41335527756,-1818.91693298755,114.519868382246,,,,0,1
30022206,AS6-GS8,20001906,10000240,-1.52787902513151e+19,-1.21984749307958e+18,-1.62844943585569e+19,-1614.96940385272,-1721.27241186637,128.937981756795,,,,0,4
30022207,ES0-4D9,20001906,10000240,-1.56533467598864e+19,-8.91558005530045e+16,-1.66675703498782e+19,-1654.56005804765,-1761.76357609852,9.42377555426581,,,,0,4
30022208,IJT-VB9,20001906,10000240,-1.59604546658623e+19,-9.07334844685582e+17,-1.64521640815671e+19,-1687.02138932285,-1738.99511557262,95.9053687572255,,,,0,4
30022209,U91-3T9,20001906,10000240,-1.60989306898606e+19,-5.33244293605928e+17,-1.69122099788579e+19,-1701.65831660872,-1787.62200528522,56.3639663080333,,,,0,6
30022210,E29-L59,20001906,10000240,-1.65613869669552e+19,-6.82694646501665e+17,-1.59450397834546e+19,-1750.5399836676,-1685.39203496672,72.16088107364,,,,0,2
30022211,OV4-2C8,20001906,10000240,-1.56659161266522e+19,-1.04558840928347e+18,-1.57336022284528e+19,-1655.8886411631,-1663.04306776862,110.51878206591,,,,0,4
30022212,IB2-FN9,20001906,10000240,-1.63585900476241e+19,-1.05237494660612e+18,-1.65540660385396e+19,-1729.10433238055,-1749.7661609235,111.236119626928,,,,0,1
30022213,ACC-BR9,20001906,10000240,-1.61364653189641e+19,-1.19439536402617e+18,-1.67633760677185e+19,-1705.62573003543,-1771.89024846468,126.24768959308,,,,0,3
30022214,UM8-C19,20001906,10000240,-1.58510539149823e+19,-7.17211090377101e+17,-1.61782827138626e+19,-1675.45772083055,-1710.04583216387,75.8092720700299,,,,0,5
30022215,I5P-BB9,20001906,10000240,-1.63564783662828e+19,-8.96939924349678e+17,-1.62216970392734e+19,-1728.88112748664,-1714.63472998066,94.8066248107586,,,,0,5
30022216,ORG-FH8,20001906,10000240,-1.51164602373328e+19,-1.22425892338422e+18,-1.60969527026346e+19,-1597.81110783607,-1701.44924319396,129.40427030792,,,,0,4
30022217,E16-V9B,20001907,10000240,-1.73125152693502e+19,-7.9822666607627e+17,-1.6694688430373e+19,-1829.9343078767,-1764.62995946853,84.3726251783305,,,,0,4
30022218,O05-5K9,20001907,10000240,-1.69160385873664e+19,-1.02176240134994e+18,-1.61187011882591e+19,-1788.02668952389,-1703.74805993835,108.000371040188,,,,0,2
