stargate_id,solar_system_id,destination_stargate_id,destination_system_id,type_id,planet_id,lagrange_point,x,y,z
50006130,30022551,50006129,30022548,79881,40239448,3,-134384705029.295,-714171825846.771,3759139574402.66
50006131,30022531,50006132,30022550,79881,40239182,4,-52085833194.5105,31585949336.2789,-1093218297555.08
50006132,30022550,50006131,30022531,79787,40239445,4,15274267592.0137,2658913258.59196,12107277468.2447
50006133,30022531,50006134,30022547,79881,40239182,3,968457357408.911,-109158123468.749,499010724619.824
50006134,30022547,50006133,30022531,79881,40239414,2,164520498219.938,10286420544.1133,14150732861.5605
50006135,30022533,50006136,30022550,79787,40239208,2,29564477960.5469,28146522410.615,-353343720497.788
50006136,30022550,50006135,30022533,79787,40239445,2,18236400666.1013,1389266332.35594,-7310928413.65477
50006137,30022573,50006138,30022577,79881,40239736,4,-3177074468106.52,-439430499673.805,-1382807830105.98
50006138,30022577,50006137,30022573,79881,40239778,3,-61794293019.9015,-15057071056.4054,-74360544889.215
50006139,30022569,50006140,30022582,79787,40239682,5,-2636796119882.24,125822836898.047,-1450252301968.71
50006140,30022582,50006139,30022569,79787,40239811,4,-2123733761099.65,-262705173471.737,2575760813990.2
50006141,30022589,50006142,30022594,79787,40239863,4,382090468559.722,34507882573.9581,1442105785360.96
50006142,30022594,50006141,30022589,79787,40239936,4,-1295662890969.56,101137066343.474,266258176745.963
50006143,30022564,50006144,30022567,79787,40239590,5,82161032651.0903,45784136242.8263,466821006195.92
50006144,30022567,50006143,30022564,79787,40239651,3,-1713780328151.76,323056374659.515,1456164532431.61
50006145,30022571,50006146,30022572,79881,40239707,5,169262481780.702,63915488520.1259,178161440572.568
50006146,30022572,50006145,30022571,79787,40239712,3,-264306241908.119,-15244648969.5169,-68479198021.9576
50006147,30022561,50006148,30022589,79787,40239562,3,-916299501446.588,-383036189543.778,1673269665404.28
50006148,30022589,50006147,30022561,79787,40239863,3,-1413752645716.4,255438914031.656,-403617930998.689
50006149,30022568,50006150,30022594,79881,40239668,3,693882096960.859,61407350120.023,648007036991.681
50006150,30022594,50006149,30022568,79881,40239936,2,-411951975823.481,143054375604.763,1258078442674.91
50006151,30022554,50006152,30022576,79881,40239468,2,-228120776459.752,46943572270.189,518466012100.524
50006152,30022576,50006151,30022554,79787,40239775,5,-697301099422.796,30962950824.0387,-372010391453.451
50006153,30022560,50006154,30022592,79787,40239544,4,166285495238.162,74015515370.8759,1101718351126.96
50006154,30022592,50006153,30022560,79881,40239905,3,-105440440835.622,-21512767909.1837,171382619366.529
50006155,30022573,50006156,30022574,79881,40239736,5,635624029214.411,-1027453169064.55,3277099466571.74
50006156,30022574,50006155,30022573,79881,40239740,4,-111937671144.958,-34957582949.705,111432908508.229
50006157,30022552,50006158,30022554,79787,40239452,5,-143775689843.031,24349492603.7017,15114235736.0607
50006158,30022554,50006157,30022552,79787,40239468,4,-561787813208.944,43789204800.5299,59433865124.2154
50006159,30022561,50006160,30022593,79787,40239562,5,-924308126823.808,-247738633142.281,-1694235204553.93
50006160,30022593,50006159,30022561,79787,40239928,4,-1637323850082.82,96297647306.5969,-172275149760.771
50006161,30022591,50006162,30022593,79787,40239895,2,5275679827819.45,-8045255114.53477,-1443372263835.49
50006162,30022593,50006161,30022591,79881,40239928,2,-1025134506294.49,-389902461598.632,1317982969738.28
50006163,30022579,50006164,30022582,79881,40239791,5,2889970559.7555,257914126.22372,-15227869716.1524
50006164,30022582,50006163,30022579,79787,40239811,3,-1131873661610.23,-282923567200.257,-3138888200679.74
50006165,30022589,50006166,30022593,79881,40239863,5,1031662177156.68,-289946796605.614,-1038487854362.27
50006166,30022593,50006165,30022589,79787,40239928,5,651330688585.665,-471312982783.677,1439935332061.13
50006167,30022565,50006168,30022568,79881,40239619,4,-4018485830629.63,533007253723.944,-753150244262.204
50006168,30022568,50006167,30022565,79881,40239668,5,-896683846173.956,206012354715.155,242225797217.591
50006169,30022559,50006170,30022561,79881,40239527,2,61488532160.2896,-10875575037.8549,122270616481.787
50006170,30022561,50006169,30022559,79881,40239562,2,1035856484607.32,433014009231.487,-1891594648550.37
50006171,30022576,50006172,30022577,79881,40239775,2,-26422193054.864,12074459605.3179,-792394828194.673
50006172,30022577,50006171,30022576,79787,40239778,4,-34268184480.8339,28685681680.6862,87049203751.3837
50006173,30022572,50006174,30022582,79881,40239712,2,264961844393.162,15282462793.6471,68649058302.4899
50006174,30022582,50006173,30022572,79787,40239811,2,1152105337954.82,287980684647.19,3194994259431.61
50006175,30022592,50006176,30022594,79881,40239905,5,-96236480977.3584,6142289749.39466,-177913743070.585
50006176,30022594,50006175,30022592,79787,40239936,3,410431194699.882,-142526269401.041,-1253434061630.73
50006177,30022559,50006178,30022563,79881,40239527,4,-71482720061.7159,11511221395.2994,111710274107.262
50006178,30022563,50006177,30022559,79881,40239585,3,-1018816850349.56,21476713643.4543,848128591159.61
50006179,30022576,50006180,30022579,79881,40239775,3,26355832301.6972,-12044133953.2485,790404686138.893
50006180,30022579,50006179,30022576,79881,40239791,3,-14633867688.1961,54743809.2623369,5114038054.66759
50006181,30022567,50006182,30022576,79881,40239651,5,-428223253147.064,-287055070002.474,-2212701473793.95
50006182,30022576,50006181,30022567,79881,40239775,4,670945267121.098,-18918816870.7901,-418394294685.442
50006183,30022562,50006184,30022589,79881,40239574,5,-424038148966.954,-102957072573.67,-772222298021.934
50006184,30022589,50006183,30022562,79881,40239863,2,1438058395331.62,-259830512735.466,410557077249.479
50006185,30022584,50006186,30022585,79881,40239836,3,-887539454739.46,10803845678.8179,-465122927476.0
50006186,30022585,50006185,30022584,79787,40239839,4,-9058277461.71219,1689661675.0987,7715154713.7499
50006187,30022554,50006188,30022559,79881,40239468,3,227415527579.232,-46798443438.4142,-516863143741.508
50006188,30022559,50006187,30022554,79881,40239527,3,-59620734885.7865,10545214746.2576,-118556481240.744
50006189,30022564,50006190,30022593,79881,40239590,3,362157865265.855,19838938596.9268,-308571825325.957
50006190,30022593,50006189,30022564,79787,40239928,3,985993161497.153,375015335477.08,-1267660182300.35
50006191,30022555,50006192,30022590,79881,40239487,3,-628167884191.81,-22848938379.2786,-382845522593.953
50006192,30022590,50006191,30022555,79787,40239876,3,-765508386382.197,18646368670.4833,-875402689828.341
50006193,30022557,50006194,30022563,79881,40239509,3,2060909849248.42,-85696856579.7069,58409800494.8615
50006194,30022563,50006193,30022557,79787,40239585,5,-225283858043.007,-20500092675.1597,-1306368271366.49
50006195,30022559,50006196,30022560,79881,40239527,5,131103454947.502,-22056436141.557,6846207133.48219
50006196,30022560,50006195,30022559,79881,40239544,3,-1039018825600.01,-54938663720.0032,-405381438807.407
50006197,30022564,50006198,30022568,79787,40239590,4,-444318897916.945,-65623074839.7531,-158249180869.963
50006198,30022568,50006197,30022564,79881,40239668,2,-719968305868.699,-63715933913.6155,-672368592095.573
50006199,30022557,50006200,30022574,79881,40239509,5,-1101633298861.55,-512111790196.913,1668007989168.93
50006200,30022574,50006199,30022557,79881,40239740,3,-34633029634.3075,-15940464984.8459,-157212667301.53
50006201,30022555,50006202,30022567,79787,40239487,2,647231311444.035,23542350260.9515,394463989491.859
50006202,30022567,50006201,30022555,79787,40239651,2,1724506262291.22,-325078268213.203,-1465278142043.36
50006203,30022561,50006204,30022562,79787,40239562,4,1840607628270.4,630774822686.059,20965539149.6479
50006204,30022562,50006203,30022561,79881,40239574,3,-462648164047.481,95000619570.1266,750777827802.156
50006205,30022554,50006206,30022577,79787,40239468,5,334372285629.711,3009238637.88423,457429278617.292
50006206,30022577,50006205,30022554,79881,40239778,2,62013354376.8142,15110448516.6133,74624153728.6099
50006207,30022590,50006208,30022591,79881,40239876,2,825046491948.595,-20096606820.8188,943487924016.861
50006208,30022591,50006207,30022590,79787,40239895,3,-5019893569652.9,7655188664.54084,1373391748990.55
50006209,30022566,50006210,30022569,79881,40239627,4,-822874860323.992,-17862555710.0113,-1151305650544.07
50006210,30022569,50006209,30022566,79881,40239682,2,-59515180790.9041,321082857120.337,-3074248692285.99
50006211,30022564,50006212,30022565,79787,40239590,2,-362947803923.53,-19882211285.5192,309244882124.863
50006212,30022565,50006211,30022564,79787,40239619,2,-2830326970318.07,-192358456819.029,3219614760572.49
50006213,30022860,50006214,30022899,79787,40242624,2,-232763525534.871,18957439255.89,103125466190.172
50006214,30022899,50006213,30022860,79787,40242986,5,-373308433630.112,-60146788545.5591,-377357004380.429
50006215,30022889,50006216,30022891,79881,40242893,2,562302554212.79,-29279598241.2104,682012447717.046
50006216,30022891,50006215,30022889,79881,40242920,5,-2081193930648.02,-108605750018.161,-1802441333531.59
50006217,30022862,50006218,30022883,79787,40242643,4,5650315522697.69,38643690705.0153,812800551983.326
50006218,30022883,50006217,30022862,79881,40242831,4,-37251885925.4923,4610458928.551,42803591082.2431
50006219,30022862,50006220,30022892,79787,40242643,3,-3529150249622.29,-8561406862.60101,4487006663253.09
50006220,30022892,50006219,30022862,79881,40242930,5,-53288441936.8942,2324861636.43445,-28324607692.5721
50006221,30022888,50006222,30022892,79787,40242888,2,-40082236220.5147,476023868.504793,17034010290.7906
50006222,30022892,50006221,30022888,79881,40242930,2,-2353020757.30105,-2298879390.80921,-62735081863.1284
50006223,30022863,50006224,30022883,79881,40242648,2,-120061176.397627,7676476475.75884,-51811008048.8012
50006224,30022883,50006223,30022863,79881,40242831,3,-18654333823.8174,-5124162718.23061,-53543118438.3232
50006225,30022890,50006226,30022901,79881,40242905,4,140104425766.066,220344078293.618,-1594293139335.72
50006226,30022901,50006225,30022890,79881,40243015,4,-205729795665.953,-34706425876.6257,-111013165668.34
50006227,30022890,50006228,30022903,79881,40242905,5,-1460825667665.39,-185219997373.11,664554962628.617
50006228,30022903,50006227,30022890,79881,40243046,3,-224014467564.137,-186897929.947397,-250658404812.21
50006229,30022866,50006230,30022887,79787,40242703,4,-423002632804.405,17136873559.7521,-4784853363.31647
50006230,30022887,50006229,30022866,79881,40242883,3,-6674103140125.63,582334237678.426,3204836409066.87
50006231,30022865,50006232,30022867,79787,40242685,5,-3290363317191.59,1040069835839.94,2424073551268.65
50006232,30022867,50006231,30022865,79787,40242719,2,-571106389707.491,-56289985836.4139,223988027240.709
50006233,30022869,50006234,30022901,79787,40242739,3,5306757322013.16,1004519552174.17,-2308276373631.9
50006234,30022901,50006233,30022869,79881,40243015,2,-203970029009.555,8221439287.16316,122187423349.548
50006235,30022865,50006236,30022869,79881,40242685,3,3783104782171.81,-650927944215.772,1746075491796.44
50006236,30022869,50006235,30022865,79881,40242739,2,-5500383751907.78,-1041171225285.36,2392497921050.78
50006237,30022889,50006238,30022890,79881,40242893,5,818987800939.353,-40615407039.0793,-137848237907.968
50006238,30022890,50006237,30022889,79787,40242905,2,-1336068524846.58,35532236094.3988,-940542087791.525
50006239,30022873,50006240,30022903,79787,40242769,2,983319448801.765,64483654145.5408,-1545953167744.8
50006240,30022903,50006239,30022873,79787,40243046,4,-105005745662.186,7286466455.86744,319269248905.054
50006241,30022865,50006242,30022899,79881,40242685,2,-4299856331658.12,739841163157.683,-1984579912862.96
50006242,30022899,50006241,30022865,79787,40242986,3,-143382813910.659,114287592114.078,501751777785.102
50006243,30022862,50006244,30022891,79787,40242643,5,-2121165273075.4,-30082283842.4143,-5299807215236.41
50006244,30022891,50006243,30022862,79787,40242920,3,-519090140157.738,-10026622159.7872,2705993909816.75
50006245,30022866,50006246,30022891,79787,40242703,5,205554284663.447,-53783411696.0766,366200184734.25
50006246,30022891,50006245,30022866,79881,40242920,2,550797414811.812,10639072364.633,-2871282528253.5
50006247,30022888,50006248,30022891,79881,40242888,5,-5221289478.5233,734091138.120436,42708236432.8966
50006248,30022891,50006247,30022888,79787,40242920,4,2600284070805.75,118632372177.948,-903552576285.166
50006249,30022867,50006250,30022889,79881,40242719,3,568190574325.761,56002594188.3828,-222844443931.326
50006250,30022889,50006249,30022867,79787,40242893,3,-528662422920.168,27527926438.1035,-641210590936.36
50006251,30022868,50006252,30022872,79787,40242723,3,57145133054.0295,-554256991.437571,-14002449814.605
50006252,30022872,50006251,30022868,79881,40242763,5,-370601097638.576,-9989307039.59832,-91211384079.6828
50006253,30022863,50006254,30022885,79787,40242648,4,42764032708.5114,1914490564.06618,-24828775867.7026
50006254,30022885,50006253,30022863,79787,40242849,3,-1792007107154.45,836042547200.131,2784002853067.29
50006255,30022869,50006256,30022889,79787,40242739,4,-4186491785421.23,-2528683546653.86,-3252371238648.87
50006256,30022889,50006255,30022869,79881,40242893,4,-290325378019.186,13087480600.9758,779058828844.328
50006257,30022863,50006258,30022887,79881,40242648,5,-42877468279.5408,5338357680.87699,-24123029036.8174
50006258,30022887,50006257,30022863,79787,40242883,5,524823660395.7,-825044679186.545,-7361902179540.47
50006259,30022871,50006260,30022872,79787,40242756,3,-626099115244.895,-23713757383.6944,849047983609.999
50006260,30022872,50006259,30022871,79881,40242763,2,-107591321577.435,-8921846600.33963,-371456635154.509
50006261,30022867,50006262,30022868,79787,40242719,4,-469831482674.443,-100784155695.013,-380443684857.965
50006262,30022868,50006261,30022867,79787,40242723,2,-57384087179.5568,556574634.036829,14061001487.7199
50006263,30022860,50006264,30022865,79881,40242624,3,231460955183.241,-18851351335.7109,-102548364711.542
50006264,30022865,50006263,30022860,79881,40242685,4,-492741464980.223,-389141891624.172,-4170149043065.09
50006265,30022883,50006266,30022888,79881,40242831,5,55906219749.3097,513703789.679612,10739527356.0801
50006266,30022888,50006265,30022883,79787,40242888,4,-34380799926.8237,-263769579.814828,-25878277277.0192
50006267,30022885,50006268,30022887,79881,40242849,4,3332425139527.89,-698568966748.722,260523678090.614
50006268,30022887,50006267,30022885,79881,40242883,4,6149279479729.93,242710441508.12,4157065770473.6
50006269,30022862,50006270,30022888,79881,40242643,2,3548753609335.34,8608962882.18258,-4511930624952.94
50006270,30022888,50006269,30022862,79787,40242888,3,39602089405.347,-470321558.305608,-16829959155.8774
50006271,30022873,50006272,30022890,79881,40242769,3,-981138007769.841,-64340600645.2639,1542523554227.38
50006272,30022890,50006271,30022873,79881,40242905,3,1320721241899.32,-35124080920.5075,929738176707.101
50006273,30023028,50006274,30023029,79881,40244360,3,132030174357.112,-15811900977.0336,-1055189528.1356
50006274,30023029,50006273,30023028,79881,40244366,3,-53040862037.7319,1939496993.86628,26190099347.5456
50006275,30023009,50006276,30023024,79787,40244204,2,-1775490767436.04,72148050745.3714,-652492066566.262
50006276,30023024,50006275,30023009,79787,40244320,5,-2072979698926.7,-74061808847.3958,614846775371.033
50006277,30023023,50006278,30023026,79881,40244303,2,6011595312.38863,257122279.64441,-242235714.790733
50006278,30023026,50006277,30023023,79787,40244353,2,-1278714763925.95,190760963226.874,485867108837.973
50006279,30023015,50006280,30023024,79881,40244246,2,925647527912.93,-349531561816.994,721131418371.512
50006280,30023024,50006279,30023015,79787,40244320,2,-1676095907375.62,-77952946803.8541,-1591546653672.96
50006281,30023027,50006282,30023028,79787,40244358,5,687759269548.765,217719361268.216,2271764462263.35
50006282,30023028,50006281,30023027,79787,40244360,2,-136252116362.146,16317519705.7783,1088931428.52921
50006283,30023010,50006284,30023021,79881,40244211,4,-310042305656.001,-55275566922.8705,539951026164.574
50006284,30023021,50006283,30023010,79881,40244291,2,-314578780480.304,138726141167.771,154244538327.625
50006285,30023030,50006286,30023033,79881,40244370,2,-201123688070.129,-44609893350.5831,975565251719.169
50006286,30023033,50006285,30023030,79881,40244397,5,-151512523806.769,32178736910.694,60253039462.3877
50006287,30023013,50006288,30023019,79787,40244235,4,-944781278310.906,-11601682578.3821,374702735467.372
50006288,30023019,50006287,30023013,79881,40244283,4,-364896654236.494,-41107120436.4462,-11420928590.2891
50006289,30023012,50006290,30023032,79787,40244230,3,1293418203555.55,11494424546.4757,451636186859.171
50006290,30023032,50006289,30023012,79881,40244392,3,-4215517699382.18,688425430951.47,2313802274673.61
50006291,30023028,50006292,30023031,79787,40244360,4,-66606713118.601,10648780181.5135,-114600374460.118
50006292,30023031,50006291,30023028,79881,40244381,4,-247573038786.929,17022073074.8871,229767574964.007
50006293,30023010,50006294,30023025,79881,40244211,5,613704735378.005,118692071089.334,2724020272.92728
50006294,30023025,50006293,30023010,79787,40244335,4,-2587840890053.78,144404075122.46,1013636407012.48
50006295,30023025,50006296,30023032,79787,40244335,2,-424198191090.352,445308779092.558,2832175036083.4
50006296,30023032,50006295,30023025,79787,40244392,5,157088888790.768,134914175845.111,-4853382455591.61
50006297,30023023,50006298,30023025,79787,40244303,5,2743181191.09987,148238759.213842,-5233373524.74235
50006298,30023025,50006297,30023023,79881,40244335,3,407343089127.868,-427614868477.093,-2719641319506.04
50006299,30023009,50006300,30023035,79787,40244204,4,-300870015887.178,38380966663.0303,-1742084629109.44
50006300,30023035,50006299,30023009,79881,40244416,3,-71946951436.3664,6696987906.70887,90139454333.5473
50006301,30023008,50006302,30023012,79881,40244181,3,1860897399811.62,-73576917767.5727,-138319821648.708
50006302,30023012,50006301,30023008,79787,40244230,2,-1342613554206.35,-11931616666.1927,-468814235318.711
50006303,30023010,50006304,30023018,79787,40244211,2,311181053008.022,64986684598.0048,556111576088.604
50006304,30023018,50006303,30023010,79787,40244269,3,-247170081208.749,83723370605.4979,-370200166683.366
50006305,30023013,50006306,30023023,79881,40244235,2,-148474488817.337,-38849868112.4759,1009862617975.25
50006306,30023023,50006305,30023013,79881,40244303,3,-5900423628.34204,-252367349.322493,237756079.860215
50006307,30023016,50006308,30023022,79881,40244255,2,-46492284594.7884,125090550006.986,1090215777047.49
50006308,30023022,50006307,30023016,79881,40244295,5,-499593385222.32,-135299837221.671,-454344826041.05
50006309,30023011,50006310,30023035,79787,40244221,4,-687439394073.928,-20261847830.7545,-247742060582.994
50006310,30023035,50006309,30023011,79881,40244416,5,-41790028780.0188,3488235239.95716,-107646460253.159
50006311,30023030,50006312,30023032,79881,40244370,4,-929924209161.656,-46583562264.1879,307196011722.003
50006312,30023032,50006311,30023030,79787,40244392,4,4058428810591.42,-823339606796.582,2539580180918.0
50006313,30023026,50006314,30023028,79787,40244353,4,-1079717137629.26,-88845059236.0219,-849760605835.707
50006314,30023028,50006313,30023026,79787,40244360,5,-65423461238.5108,5163120795.52009,115655563988.254
50006315,30023014,50006316,30023017,79881,40244239,2,1481359343567.18,-27959669431.8705,147228313840.976
50006316,30023017,50006315,30023014,79881,40244260,3,-136217931275.094,1121916592.51504,58308733453.7387
50006317,30023009,50006318,30023030,79881,40244204,5,-1357683738977.35,29015283807.308,1132566862601.66
50006318,30023030,50006317,30023009,79881,40244370,3,197770896112.221,43866233102.9805,-959302287561.321
50006319,30023010,50006320,30023013,79881,40244211,3,-303662429722.004,-63416504166.4634,-542675046437.501
50006320,30023013,50006319,30023010,79881,40244235,3,147744958035.629,38658978924.1775,-1004900648609.48
50006321,30023008,50006322,30023009,79787,40244181,4,-1056856834838.92,-149522050949.978,-1532377843564.93
50006322,30023009,50006321,30023008,79881,40244204,3,1658553754864.53,-67396250470.3383,609517766507.776
50006323,30023027,50006324,30023031,79881,40244358,3,1632189345585.93,-126937987540.793,-1732389388272.4
50006324,30023031,50006323,30023027,79881,40244381,3,-74615703133.4124,6747174685.90363,-329791254417.8
50006325,30023015,50006326,30023023,79881,40244246,3,-883591043743.373,333650712840.428,-688367054867.736
50006326,30023023,50006325,30023015,79881,40244303,4,3157242437.24216,104128590.108651,4995617444.88214
50006327,30023018,50006328,30023019,79787,40244269,4,-195733118308.473,3021259254.84644,408448569139.903
50006328,30023019,50006327,30023018,79787,40244283,2,-190184925970.987,-42417247200.8933,312044170487.339
50006329,30023019,50006330,30023020,79787,40244283,5,174972782178.008,-1251903494.21267,323036777268.405
50006330,30023020,50006329,30023019,79881,40244287,2,-635803939494.995,-51528570057.9257,63658528000.953
50006331,30023018,50006332,30023021,79881,40244269,2,255728182187.729,-86622237072.0152,383018103196.628
50006332,30023021,50006331,30023018,79787,40244291,4,-269200191454.919,139634344443.117,-218232442837.416
50006333,30023033,50006334,30023040,79787,40244397,2,-128426805659.405,20716201684.4468,-104164642639.069
50006334,30023040,50006333,30023033,79787,40244483,5,-1532910885908.8,87173058383.0303,568674373587.198
50006335,30023021,50006336,30023022,79787,40244291,3,311904233349.804,-137546692248.11,-152933152077.257
50006336,30023022,50006335,30023021,79881,40244295,3,-142868848025.731,18871854874.4841,673469496575.589
50006337,30023012,50006338,30023040,79787,40244230,5,-1037875010120.65,-2574741368.29218,894341573694.959
50006338,30023040,50006337,30023012,79787,40244483,2,-1253591947810.46,183528422410.04,-1043975175592.94
50006339,30023011,50006340,30023020,79881,40244221,3,558887169701.77,-57586677345.3212,-467641420020.964
50006340,30023020,50006339,30023011,79881,40244287,4,-366800866116.096,-95175696413.0605,-516208684869.443
50006341,30023016,50006342,30023019,79881,40244255,3,46398128934.8125,-124837218010.176,-1088007884127.22
50006342,30023019,50006341,30023016,79881,40244283,3,189923872058.486,42359023930.6588,-311615848678.116
50006343,30023033,50006344,30023035,79881,40244397,4,23435165350.6021,-11518903666.6454,-164134251840.464
50006344,30023035,50006343,30023033,79787,40244416,2,79503413071.0832,-7400360755.38289,-99606642516.61
50006345,30023026,50006346,30023029,79787,40244353,3,1274756187761.58,-190170415730.727,-484362987660.712
50006346,30023029,50006345,30023026,79787,40244366,5,3920511330.65888,1391982049.52074,-59039884612.0927
50006347,30023029,50006348,30023031,79787,40244366,4,49120350707.073,-3331479043.38702,32849785264.5471
50006348,30023031,50006347,30023029,79787,40244381,2,74766098480.6486,-6760774285.41333,330455981387.335
50006349,30023066,50006350,30023068,79881,40244728,3,172583374906.846,33055714068.8462,433501435501.437
50006350,30023068,50006349,30023066,79787,40244748,4,-3078834950828.29,134290444529.635,-454861394493.287
50006351,30023083,50006352,30023084,79787,40244905,3,-5396855783.66047,-1812187080.62988,22689608287.5656
50006352,30023084,50006351,30023083,79881,40244912,5,-771810982021.107,122421375022.167,15534388947.4966
50006353,30023072,50006354,30023074,79787,40244793,4,1091146917854.82,631702824626.177,-821676862828.646
50006354,30023074,50006353,30023072,79881,40244806,5,-193240095707.617,-23260875586.5224,-140192588387.309
50006355,30023075,50006356,30023082,79881,40244818,4,481626027803.63,-20890185767.1926,-454515802152.126
50006356,30023082,50006355,30023075,79881,40244903,2,-486756646386.405,-3337047419.01697,271496749823.845
50006357,30023077,50006358,30023079,79787,40244849,4,-326232257407.306,116886087622.618,-1481957311121.29
50006358,30023079,50006357,30023077,79787,40244863,4,-74819442115.2133,-1293408568.92833,-32567065998.2038
50006359,30023053,50006360,30023054,79881,40244625,2,111399461844.143,21102182530.2088,276464837871.699
50006360,30023054,50006359,30023053,79881,40244637,3,-753067053637.17,-276618691856.213,942286491432.809
50006361,30023047,50006362,30023065,79881,40244529,4,-18759602086.743,1120482131.78953,11615599167.6064
50006362,30023065,50006361,30023047,79787,40244722,2,-1078046296340.69,316055844569.395,634045459619.095
50006363,30023079,50006364,30023084,79881,40244863,5,9184541728.42139,3800826192.26267,81002676038.4148
50006364,30023084,50006363,30023079,79787,40244912,2,-413443010563.514,-23226332847.2131,-664342963808.28
50006365,30023046,50006366,30023062,79881,40244526,5,5059206883.41501,-584496243.799327,-16611685530.6886
50006366,30023062,50006365,30023046,79881,40244692,5,-165603221199.239,4349562737.84517,-15929213274.2286
50006367,30023054,50006368,30023057,79787,40244637,4,1198750383375.15,223617357108.292,211008331239.766
50006368,30023057,50006367,30023054,79881,40244663,3,-543284953474.172,-137275079488.874,-233040546682.168
50006369,30023081,50006370,30023083,79787,40244895,5,32310606685.1801,-34409096763.855,-330473409036.731
50006370,30023083,50006369,30023081,79787,40244905,5,-16551255376.4918,-3080149962.25722,-16241829339.091
50006371,30023066,50006372,30023067,79881,40244728,5,-462336210604.142,-25324033085.5026,-66371061624.2642
50006372,30023067,50006371,30023066,79881,40244733,4,-244309595922.875,24225470174.8142,64214990442.9412
50006373,30023062,50006374,30023063,79787,40244692,3,69291524577.5748,7709150923.04219,151116971306.573
50006374,30023063,50006373,30023062,79881,40244699,5,-1222124033600.51,-44140808656.8344,-1162509733834.2
50006375,30023046,50006376,30023048,79881,40244526,4,11483011595.6873,-3000984499.61002,12689359441.8753
50006376,30023048,50006375,30023046,79787,40244537,5,-1123984791872.28,-127388612086.38,-170070952574.135
50006377,30023066,50006378,30023069,79881,40244728,2,-173249573210.841,-33183314196.3897,-435174817548.034
50006378,30023069,50006377,30023066,79881,40244769,4,-1434621944320.13,-57016324034.5293,2355846570244.87
50006379,30023076,50006380,30023082,79881,40244840,2,-16649700310.5502,-30107182729.8554,655231478243.759
50006380,30023082,50006379,30023076,79787,40244903,4,-475713995417.261,-34859858928.4107,-283667334508.407
50006381,30023069,50006382,30023070,79881,40244769,2,1419888951109.59,-318302993313.096,2603201084134.05
50006382,30023070,50006381,30023069,79787,40244775,3,-18785659734.3189,-193010847.556486,10135939838.5375
50006383,30023079,50006384,30023083,79787,40244863,3,65634900386.7919,-2507417623.33433,-48435610040.211
50006384,30023083,50006383,30023079,79787,40244905,2,5405542300.55861,1815103888.92151,-22726128378.8378
50006385,30023052,50006386,30023065,79787,40244617,3,-1243395695638.46,-93115500740.7518,-237088773328.48
50006386,30023065,50006385,30023052,79787,40244722,4,-1017329999938.0,334285832024.586,-631638222337.309
50006387,30023063,50006388,30023065,79787,40244699,3,-393838317313.279,-42470599255.7507,1640137821576.84
50006388,30023065,50006387,30023063,79881,40244722,5,-21652292814.3337,-29682562996.9704,1242708458912.82
50006389,30023080,50006390,30023081,79881,40244880,5,-857473565430.774,46206788775.8381,-3214719083267.49
50006390,30023081,50006389,30023080,79787,40244895,3,-302091505363.921,-17870726018.1568,140932589784.519
50006391,30023076,50006392,30023077,79787,40244840,5,548323200904.663,66034225040.0433,342293057761.992
50006392,30023077,50006391,30023076,79787,40244849,2,-1450037439003.32,137644807383.707,-453235190318.731
50006393,30023071,50006394,30023072,79881,40244778,3,-23643007423.7359,38936429504.6648,-550341957668.278
50006394,30023072,50006393,30023071,79881,40244793,5,-1380396784138.67,-159738034978.973,-577746830725.504
50006395,30023067,50006396,30023068,79881,40244733,2,-65306995500.985,27090834754.633,244810745215.911
50006396,30023068,50006395,30023067,79787,40244748,2,-2304118991802.72,-95700861778.8748,2894626190148.92
50006397,30023067,50006398,30023070,79787,40244733,3,65038097405.6537,-26979289677.2553,-243802749937.608
50006398,30023070,50006397,30023067,79787,40244775,5,631137407.306956,1584640852.94168,-21278301628.4576
50006399,30023057,50006400,30023059,79881,40244663,2,543920997664.767,137435792603.169,233313376041.683
50006400,30023059,50006399,30023057,79881,40244675,5,-97100940783.8046,26105014295.8903,19762193490.6325
50006401,30023074,50006402,30023075,79787,40244806,3,-20745968144.9033,-23913237769.6224,237769902691.611
50006402,30023075,50006401,30023074,79881,40244818,5,-634471631917.179,-33825482106.8325,-187846293489.845
50006403,30023048,50006404,30023065,79787,40244537,3,419820598651.37,11127116695.1646,1064011584514.47
50006404,30023065,50006403,30023048,79787,40244722,3,1038982292752.34,-304603269027.615,-611070236575.511
50006405,30023077,50006406,30023080,79787,40244849,3,1446703069154.46,-137328292317.787,452192973261.165
50006406,30023080,50006405,30023077,79787,40244880,3,-2227172820015.42,-898208647813.575,2303201515682.72
50006407,30023048,50006408,30023074,79787,40244537,2,-421449593745.721,-11170292324.3951,-1068140180531.61
50006408,30023074,50006407,30023048,79881,40244806,2,21104736668.4564,24326779183.9376,-241881754996.513
50006409,30023052,50006410,30023053,79787,40244617,4,406757035657.381,200002658415.563,1185521863745.57
50006410,30023053,50006409,30023052,79787,40244625,4,-179332297319.583,-34246140533.9581,236212580815.712
50006411,30023084,50006412,30023085,79881,40244912,4,359011297410.955,-145611567210.715,-678843621238.661
50006412,30023085,50006411,30023084,79881,40244922,5,-520256831475.826,2590498266.11435,286638885882.858
