solar_system_id,security,security_class,frost_line,luminosity,center_x,center_y,center_z,min_x,min_y,min_z,max_x,max_y,max_z,habitable_zone_inner,habitable_zone_outer,remnant_dust_mass,remnant_gas_mass,potential,system_radius
30023601,0.0,D1,18746826752.0,8.24611037326577e+23,-6.43913607361787e+18,-1.19119454137952e+18,9.01696172732218e+18,-6.43914772778373e+18,-1.19119454137952e+18,9.01695007315631e+18,-6.439124419452e+18,-1.19119454137952e+18,9.01697338148804e+18,6617594880.0,9533636608.0,9.62841180816723e+24,4.23100867754564e+27,0.613321900367737,11654166216704.0
30023602,0.0,D1,559348121600.0,7.34104708695962e+26,-6.50210481103181e+18,-6.06903623385549e+17,9.07167766289471e+18,-6.5021195861293e+18,-6.06903623385549e+17,9.07166288779722e+18,-6.50209003593432e+18,-6.06903623385549e+17,9.07169243799221e+18,197424545792.0,284419620864.0,1.69631407008142e+26,1.20300529430773e+29,0.612570822238922,14775097491456.0
30023603,0.0,D1,932888576000.0,2.04198786553308e+27,-6.3190909058863e+18,-1.57445065354984e+18,9.35238649746779e+18,-6.31909964418091e+18,-1.57445065354984e+18,9.35237775917318e+18,-6.31908216759169e+18,-1.57445065354984e+18,9.3523952357624e+18,329298542592.0,474403864576.0,7.39606754487223e+24,4.9781091912285e+27,0.600950419902802,8738294464512.0
30023604,0.0,D1,127539535872.0,3.81665786604511e+25,-7.13785070609405e+18,-7.4533396421451e+17,8.71392260788629e+18,-7.13786638002641e+18,-7.4533396421451e+17,8.71390693395393e+18,-7.13783503216168e+18,-7.4533396421451e+17,8.71393828181866e+18,45018664960.0,64856129536.0,1.52306983596464e+25,2.88576850277602e+28,0.624032616615295,15673932644352.0
30023605,0.0,D1,70341222400.0,1.16094975821203e+25,-6.19743911015249e+18,-1.26059686019424e+18,9.23042298000966e+18,-6.19744850516765e+18,-1.26059686019424e+18,9.23041358499451e+18,-6.19742971513734e+18,-1.26059686019424e+18,9.23043237502481e+18,24834545664.0,35777880064.0,5.24176269354965e+25,1.26087881641676e+28,0.605811238288879,9395015516160.0
30023606,0.0,D1,507254177792.0,6.03732898357342e+26,-6.83342321671912e+18,-1.424521561161e+17,8.34622966291712e+18,-6.83343498223104e+18,-1.424521561161e+17,8.3462178974052e+18,-6.8334114512072e+18,-1.424521561161e+17,8.34624142842904e+18,179073712128.0,257982513152.0,1.11925146969416e+25,2.59812349346465e+28,0.636968612670898,11765512404992.0
30023607,0.0,D1,23365660672.0,1.28100171628144e+24,-8.27335495690442e+18,-4.34678845761863e+17,8.92453674952481e+18,-8.27336669346679e+18,-4.34678845761863e+17,8.92452501296244e+18,-8.27334322034204e+18,-4.34678845761863e+17,8.92454848608718e+18,8249073664.0,11884025856.0,4.54215656507628e+23,5.14750342844809e+27,0.613607168197632,11736562270208.0
30023608,0.0,D1,448710213632.0,4.72416983657029e+26,-7.27191875564596e+18,-7.65546103064537e+17,8.36937318969531e+18,-7.27193373083013e+18,-7.65546103064537e+17,8.36935821451113e+18,-7.27190378046178e+18,-7.65546103064537e+17,8.36938816487949e+18,158380081152.0,228170219520.0,1.45015841131883e+26,1.85249861305443e+29,0.635389626026154,14975184666624.0
30023609,0.0,D1,125878804480.0,3.71790944742263e+25,-6.71276057187353e+18,-8.89966433628054e+16,8.5136965004347e+18,-6.71276838210174e+18,-8.89966433628054e+16,8.51368869020649e+18,-6.71275276164532e+18,-8.89966433628054e+16,8.5137043106629e+18,44437442560.0,64018792448.0,9.85940193745823e+24,2.92473510980942e+28,0.631184995174408,7810228158464.0
30023610,0.0,D1,129728569344.0,3.94879765845262e+25,-7.04437272416552e+18,-4.16507470828934e+17,8.15380123485719e+18,-7.04438248176223e+18,-4.16507470828934e+17,8.15379147726048e+18,-7.04436296656881e+18,-4.16507470828934e+17,8.1538109924539e+18,45832519680.0,66028609536.0,1.1213304408097e+26,9.69707025756819e+27,0.643593788146973,9757596319744.0
30023611,0.0,D1,10238735360.0,2.4597230821456e+23,-7.12841153320317e+18,2.88904005435564e+17,8.40045221177694e+18,-7.12842092682725e+18,2.88904005435564e+17,8.40044281815287e+18,-7.1284021395791e+18,2.88904005435564e+17,8.40046160540102e+18,3613662976.0,5206022656.0,2.49617017349795e+23,3.19593559940623e+27,0.633632361888885,9393624055808.0
30023612,0.0,D1,11129268224.0,2.9062088683392e+23,-6.82124327690361e+18,-2.4545881665131e+17,8.45906608680649e+18,-6.82125158595781e+18,-2.4545881665131e+17,8.4590577777523e+18,-6.82123496784941e+18,-2.4545881665131e+17,8.45907439586069e+18,3928908544.0,5660181504.0,4.91923013562427e+24,2.13249305219494e+27,0.633193016052246,8309054111744.0
30023613,0.0,D1,54114877440.0,6.8711101020226e+24,-7.58588049082232e+18,1.42947067600288e+16,8.70821094258459e+18,-7.58588977226655e+18,1.42947067600288e+16,8.70820166114036e+18,-7.5858712093781e+18,1.42947067600288e+16,8.70822022402881e+18,19102543872.0,27520075776.0,3.37756194640807e+24,2.10966882196556e+28,0.622850239276886,9281444249600.0
30023614,0.0,D1,23117457408.0,1.25393126346846e+24,-7.71576938209636e+18,-3.17651931586656e+17,8.95813551956155e+18,-7.7157787104932e+18,-3.17651931586656e+17,8.95812619116471e+18,-7.71576005369952e+18,-3.17651931586656e+17,8.95814484795839e+18,8161463808.0,11757810688.0,3.77925593951416e+24,1.5818201102368e+27,0.614695012569427,9328396337152.0
30023615,0.0,D1,377050038272.0,3.33573542996046e+26,-6.79930422501243e+18,3.17696660433441e+17,9.19527066268753e+18,-6.79931117747789e+18,3.17696660433441e+17,9.19526371022207e+18,-6.79929727254697e+18,3.17696660433441e+17,9.19527761515298e+18,133102804992.0,191754518528.0,2.50274835160993e+26,1.30709645190178e+29,0.607472777366638,6952465203200.0
30023616,0.0,D1,17576771584.0,7.24889452073578e+23,-6.57577267504304e+18,-2.53060493839652e+17,8.39765457323622e+18,-6.57578202691203e+18,-2.53060493839652e+17,8.39764522136722e+18,-6.57576332317404e+18,-2.53060493839652e+17,8.39766392510521e+18,6205041152.0,8939290624.0,3.20048035141379e+25,1.33635462902503e+28,0.635450303554535,9351868710912.0
30023617,0.0,D1,227454140416.0,1.21389537246809e+26,-6.91776013487515e+18,-6.68061398904681e+17,8.11000033029707e+18,-6.91776938008177e+18,-6.68061398904681e+17,8.10999108509045e+18,-6.91775088966853e+18,-6.68061398904681e+17,8.1100095755037e+18,80288153600.0,115667099648.0,4.2569799177023e+24,6.56891389884687e+27,0.645267605781555,9245206511616.0
30023618,0.0,D1,1430692429824.0,4.8027075135469e+27,-8.20585247166012e+18,-2.43413658590474e+17,9.47168912757688e+18,-8.20586117835178e+18,-2.43413658590474e+17,9.47168042088521e+18,-8.20584376496845e+18,-2.43413658590474e+17,9.47169783426854e+18,504978440192.0,727497048064.0,8.29520393265975e+24,2.91327912095862e+28,0.596781969070435,8706691432448.0
30023619,0.0,D1,16550006784.0,6.42672818140213e+23,-8.22272557127236e+18,-6.63806761244279e+17,1.24161436331962e+19,-8.22273680144773e+18,-6.63806761244279e+17,1.24161324030209e+19,-8.22271434109698e+18,-6.63806761244279e+17,1.24161548633716e+19,5841980416.0,8416247296.0,3.30038653381119e+25,1.90071154282579e+28,0.515055418014526,11230175559680.0
30023620,0.0,D1,13856019456.0,4.50474858570743e+23,-1.02574122203137e+19,-6.85470436809174e+17,1.11270459387004e+19,-1.02574223519169e+19,-6.85470436809174e+17,1.11270358070972e+19,-1.02574020887106e+19,-6.85470436809174e+17,1.11270560703035e+19,4890803712.0,7045935104.0,6.41824195855228e+23,3.55693328962736e+26,0.540437757968903,10131603456000.0
30023621,0.0,D1,1180376629248.0,3.26914910332131e+27,-9.5513935305241e+18,-2.03328068847704e+18,1.15463151506031e+19,-9.55140748150076e+18,-2.03328068847704e+18,1.15463011996265e+19,-9.55137957954743e+18,-2.03328068847704e+18,1.15463291015798e+19,416741490688.0,600378507264.0,1.15776100791458e+26,3.80308795595512e+28,0.530545651912689,13950976524288.0
30023622,0.0,D1,39310065664.0,3.62577701120826e+24,-9.51690693273753e+18,-1.02612729614269e+18,1.09074286562825e+19,-9.51691671844363e+18,-1.02612729614269e+18,1.09074188705764e+19,-9.51689714703143e+18,-1.02612729614269e+18,1.09074384419886e+19,13878172672.0,19993585664.0,1.80779855892256e+25,1.13786081536052e+28,0.549741208553314,9785706545152.0
30023623,0.0,D1,13212919808.0,4.09629443735908e+23,-9.25456738237178e+18,-2.03420196176716e+18,1.11149845389077e+19,-9.2545786919632e+18,-2.03420196176716e+18,1.11149732293163e+19,-9.25455607278037e+18,-2.03420196176716e+18,1.11149958484991e+19,4663520256.0,6718499328.0,4.67802764381826e+22,3.43640816680785e+26,0.542820394039154,11309591560192.0
30023624,0.0,D1,413606084608.0,4.0139078397375e+26,-8.82375436206631e+18,-9.88899019720776e+17,1.17676274847063e+19,-8.82376339179315e+18,-9.88899019720776e+17,1.17676184549794e+19,-8.82374533233948e+18,-9.88899019720776e+17,1.17676365144331e+19,146019319808.0,210362695680.0,8.72000593148267e+24,2.20342503328819e+28,0.52992856502533,9029727289344.0
30023625,0.0,D1,465734762496.0,5.0894500491086e+26,-9.04195284833833e+18,-2.35860979253788e+18,1.18365466144931e+19,-9.04196262525701e+18,-2.35860979253788e+18,1.18365368375744e+19,-9.04194307141966e+18,-2.35860979253788e+18,1.18365563914118e+19,164386521088.0,236823396352.0,1.4633864331435e+25,1.61673262467424e+28,0.523892879486084,9776918429696.0
30023626,0.0,D1,292884709376.0,2.01273678966842e+26,-8.92315540931612e+18,-1.91728229610079e+18,1.10955631236844e+19,-8.92316396196129e+18,-1.91728229610079e+18,1.10955545710393e+19,-8.92314685667095e+18,-1.91728229610079e+18,1.10955716763296e+19,103375454208.0,148927823872.0,4.72113833323686e+24,3.27324528400855e+28,0.545018076896667,8552645132288.0
30023627,0.0,D1,11823910912.0,3.28031712477734e+23,-8.62970962835501e+18,-1.25291684087506e+18,1.14780380887329e+19,-8.62972274720854e+18,-1.25291684087506e+18,1.14780249698794e+19,-8.62969650950147e+18,-1.25291684087506e+18,1.14780512075865e+19,4173913088.0,6013146624.0,1.29223869454913e+25,7.7203242461792e+27,0.537636041641235,13118853873664.0
30023628,0.0,D1,62521352192.0,9.17170962423334e+24,-1.00154154534545e+19,-1.67693488053268e+18,1.12516787935105e+19,-1.0015426357138e+19,-1.67693488053268e+18,1.1251667889827e+19,-1.00154045497711e+19,-1.67693488053268e+18,1.12516896971939e+19,22086121472.0,31818364928.0,1.20688780027094e+25,4.79581758084839e+27,0.536952078342438,10903683596288.0
30023629,0.0,D1,207832514560.0,1.0134926196292e+26,-6.44583696130611e+18,-1.09956201238014e+18,1.55460432139376e+19,-6.44584513155533e+18,-1.09956201238014e+18,1.55460350436884e+19,-6.44582879105689e+18,-1.09956201238014e+18,1.55460513841868e+19,73356746752.0,105681379328.0,1.5250387953102e+25,4.34951628734451e+28,0.443354308605194,8170249388032.0
30023630,0.0,D1,695984062464.0,1.13655939018742e+27,-6.81789387916965e+18,4.82029766921179e+17,1.46891777989725e+19,-6.81790384170673e+18,4.82029766921179e+17,1.46891678364354e+19,-6.81788391663257e+18,4.82029766921179e+17,1.46891877615096e+19,245692792832.0,353957249024.0,2.59973838047044e+26,1.71269087548782e+29,0.461484044790268,9962537353216.0
30023631,0.0,D1,210873696256.0,1.04337007313562e+26,-8.2629032376195e+18,-8.19532237038682e+17,1.52954506277481e+19,-8.26291445099517e+18,-8.19532237038682e+17,1.52954394143724e+19,-8.26289202424383e+18,-8.19532237038682e+17,1.52954618411238e+19,74444038144.0,107247788032.0,1.98623140097867e+26,9.30375615912618e+28,0.449311554431915,11213375275008.0
30023632,0.0,D1,254571102208.0,1.52058881806201e+26,-4.75923115655972e+18,-1.71808068193841e+18,1.53837193799939e+19,-4.75923781682568e+18,-1.71808068193841e+18,1.5383712719728e+19,-4.75922449629377e+18,-1.71808068193841e+18,1.53837260402599e+19,89869238272.0,129470103552.0,2.18384800370953e+25,1.33046914367743e+28,0.441821694374084,6660265869312.0
30023633,0.0,D1,43083882496.0,4.355351503931e+24,-6.29956498477583e+18,-1.3928888900816e+18,1.53712480846004e+19,-6.29957485452461e+18,-1.3928888900816e+18,1.53712382148516e+19,-6.29955511502705e+18,-1.3928888900816e+18,1.53712579543492e+19,15206463488.0,21907187712.0,9.01900978263418e+24,1.92565189499093e+28,0.446422696113586,9869748862976.0
30023634,0.0,D1,22222626816.0,1.15873561569699e+24,-6.48668920512592e+18,8.79582287003036e+17,1.36754554614209e+19,-6.48669764635827e+18,8.79582287003036e+17,1.36754470201885e+19,-6.48668076389358e+18,8.79582287003036e+17,1.36754639026532e+19,7844921856.0,11301784576.0,4.57419347226618e+25,1.78806338632929e+28,0.483026623725891,8441232359424.0
30023635,0.0,D1,310267707392.0,2.25874238416797e+26,-4.68632697940206e+18,-2.10809474806015e+18,1.61271685375427e+19,-4.68633797936944e+18,-2.10809474806015e+18,1.61271575375753e+19,-4.68631597943467e+18,-2.10809474806015e+18,1.61271795375101e+19,109529841664.0,157794140160.0,4.5866883743645e+25,2.13371794551623e+28,0.426186740398407,10999966990336.0
30023636,0.0,D1,37558276096.0,3.30982348455678e+24,-7.89082937315249e+18,-8.67415967526993e+16,1.54522639207895e+19,-7.89083565454299e+18,-8.67415967526993e+16,1.5452257639399e+19,-7.89082309176199e+18,-8.67415967526993e+16,1.545227020218e+19,13257222144.0,19099013120.0,3.52065939302574e+24,2.46086153644529e+28,0.446249276399612,6281390718976.0
30023637,0.0,D1,813222395904.0,1.55171605692618e+27,-7.30837092692333e+18,-3.85065678055381e+17,1.66298856996145e+19,-7.30837953015677e+18,-3.85065678055381e+17,1.66298770963811e+19,-7.30836232368989e+18,-3.85065678055381e+17,1.6629894302848e+19,287117705216.0,413636034560.0,2.60371531402529e+26,8.00616507537579e+28,0.422922343015671,8603233681408.0
30023638,0.0,D1,107041857536.0,2.68844323869769e+25,-7.0446968625501e+18,-1.19526074685619e+18,1.32747949910673e+19,-7.0447047808907e+18,-1.19526074685619e+18,1.32747870727267e+19,-7.0446889442095e+18,-1.19526074685619e+18,1.32748029094079e+19,37788598272.0,54440132608.0,4.17478918126823e+25,1.83354922029229e+28,0.494132071733475,7918340538368.0
30023639,0.0,D1,314128105472.0,2.31529954809564e+26,-7.33333388628178e+18,-1.23721442945254e+18,1.32175549125292e+19,-7.33334482763921e+18,-1.23721442945254e+18,1.32175439711718e+19,-7.33332294492436e+18,-1.23721442945254e+18,1.32175658538866e+19,110875828224.0,159733235712.0,1.67121125651888e+25,5.48841460662131e+28,0.49553108215332,10941357883392.0
30023640,0.0,D1,24383768576.0,1.3950674464916e+24,-7.79382211321913e+18,-1.1098614084126e+18,1.3474699684545e+19,-7.79383537859101e+18,-1.1098614084126e+18,1.34746864191731e+19,-7.79380884784726e+18,-1.1098614084126e+18,1.34747129499169e+19,8607136768.0,12399868928.0,5.95500732137328e+24,6.44706444737681e+27,0.489493042230606,13265371398144.0
30023641,0.0,D1,13913520128.0,4.54221421115151e+23,-7.10921932007851e+18,-1.30315867796209e+18,1.35445890454777e+19,-7.10923355284585e+18,-1.30315867796209e+18,1.35445748127103e+19,-7.10920508731117e+18,-1.30315867796209e+18,1.3544603278245e+19,4911244288.0,7075382784.0,2.0791562747308e+25,1.43201855834757e+28,0.487632900476456,14232767692800.0
30023642,0.0,D1,152093884416.0,5.42771509718468e+25,-7.4109934376917e+18,-1.17927020126598e+18,1.32530616611313e+19,-7.41100443643763e+18,-1.17927020126598e+18,1.32530506623853e+19,-7.41098243894577e+18,-1.17927020126598e+18,1.32530726598772e+19,53697228800.0,77358899200.0,6.04891750490168e+25,2.33612565652174e+28,0.494763851165771,10998746447872.0
30023643,0.0,D1,401415831552.0,3.78079006298505e+26,-7.53942241947048e+18,-9.68220459330581e+17,1.29034866474875e+19,-7.53943529998773e+18,-9.68220459330581e+17,1.29034737669703e+19,-7.53940953895322e+18,-9.68220459330581e+17,1.29034995280048e+19,141682671616.0,204115116032.0,4.03294248154484e+25,4.36950984255968e+28,0.503427684307098,12880516743168.0
30023644,0.0,D1,344257986560.0,2.78074816349836e+26,-7.20586877736525e+18,-1.31199501595567e+18,1.38451821291913e+19,-7.20587604509748e+18,-1.31199501595567e+18,1.38451748614591e+19,-7.20586150963303e+18,-1.31199501595567e+18,1.38451893969235e+19,121516761088.0,175063089152.0,2.55381538403717e+24,2.13010353475461e+27,0.480698645114899,7267732160512.0
30023645,0.0,D1,14141488103424.0,4.69227896374467e+29,-7.49694443157419e+18,-9.6773353987471e+17,1.35977411486093e+19,-7.49696009620596e+18,-9.6773353987471e+17,1.35977254839775e+19,-7.49692876694242e+18,-9.6773353987471e+17,1.35977568132411e+19,4992413990912.0,7192320147456.0,1.12564703426318e+27,3.59478097029187e+29,0.486857891082764,15664631775232.0
30023646,0.0,D1,94224637952.0,2.08315944877909e+25,-7.01922668576182e+18,-9.02507239509257e+17,1.2986367943834e+19,-7.01923711980024e+18,-9.02507239509257e+17,1.29863575097956e+19,-7.01921625172339e+18,-9.02507239509257e+17,1.29863783778725e+19,33261877248.0,47918714880.0,3.81719483923588e+24,1.43312890476686e+28,0.501407086849213,10434037940224.0
30023647,0.0,D1,6073251528704.0,8.65438354406678e+28,-6.98818430035016e+18,-1.16683288296124e+18,1.17522348663425e+19,-6.98819855454831e+18,-1.16683288296124e+18,1.17522206121443e+19,-6.98817004615201e+18,-1.16683288296124e+18,1.17522491205406e+19,2144358498304.0,3089269522432.0,1.15369885040211e+27,2.53673400422629e+29,0.532557725906372,14254198489088.0
30023648,0.0,D1,20110606336.0,9.48951243697822e+23,-7.54157710189519e+18,-9.81532759638335e+17,1.15315538354691e+19,-7.54158861448219e+18,-9.81532759638335e+17,1.15315423228821e+19,-7.54156558930818e+18,-9.81532759638335e+17,1.15315653480561e+19,7097837568.0,10225498112.0,6.77879423374505e+20,4.64183427013681e+26,0.538620829582214,11512587485184.0
30023649,0.0,D1,392838479872.0,3.62094238475849e+26,-7.7218456467278e+18,-1.51415056298276e+17,1.18660606568932e+19,-7.72185910442728e+18,-1.51415056298276e+17,1.18660471991937e+19,-7.72183218902833e+18,-1.51415056298276e+17,1.18660741145927e+19,138761125888.0,199906181120.0,3.12421436329974e+26,3.71987183050394e+28,0.529760837554932,13457699110912.0
30023650,0.0,D1,278505226240.0,1.81995337223545e+26,-7.88230645992757e+18,-9.99925777603592e+17,1.08345461243162e+19,-7.88231913429856e+18,-9.99925777603592e+17,1.08345334499452e+19,-7.88229378555659e+18,-9.99925777603592e+17,1.08345587986872e+19,98321358848.0,141646643200.0,4.81888814889813e+25,3.37497828067571e+28,0.557323455810547,12674370895872.0
30023651,0.0,D1,288634732544.0,1.95474778946575e+26,-6.95982686427333e+18,-1.55358644379298e+18,1.21114121644838e+19,-6.95983743018813e+18,-1.55358644379298e+18,1.2111401598569e+19,-6.95981629835852e+18,-1.55358644379298e+18,1.21114227303986e+19,101891842048.0,146790465536.0,8.57894829123704e+24,9.85398268987774e+27,0.522333085536957,10565915246592.0
30023652,0.0,D1,54396395520.0,6.94278665550326e+24,-7.41773290368225e+18,-1.163150325547e+18,1.09327367839665e+19,-7.41774426868276e+18,-1.163150325547e+18,1.0932725418966e+19,-7.41772153868173e+18,-1.163150325547e+18,1.0932748148967e+19,19200045056.0,27660539904.0,6.10116260405154e+24,1.55177068880342e+28,0.554915964603424,11365000413184.0
30023653,0.0,D1,997182275584.0,2.33315009340089e+27,-7.22654612529582e+18,-7.11503718078445e+17,1.06398448410259e+19,-7.22655789872883e+18,-7.11503718078445e+17,1.06398330675929e+19,-7.22653435186281e+18,-7.11503718078445e+17,1.06398566144589e+19,352062111744.0,507198210048.0,8.86448878622635e+25,3.85452586063313e+28,0.563990771770477,11773433348096.0
30023654,0.0,D1,185525501952.0,8.07608416788804e+25,-8.48250910366965e+18,-1.14770307589658e+18,1.12523395711818e+19,-8.48251638908943e+18,-1.14770307589658e+18,1.1252332285762e+19,-8.48250181824986e+18,-1.14770307589658e+18,1.12523468566016e+19,65491525632.0,94350352384.0,2.4165796785793e+24,1.54680125400913e+27,0.544230937957764,7285419540480.0
30023655,0.0,D1,49851301888.0,5.83104750704097e+24,-7.83159041674463e+18,-1.09411578538669e+18,1.12776337668004e+19,-7.83159801976819e+18,-1.09411578538669e+18,1.12776261637769e+19,-7.83158281372108e+18,-1.09411578538669e+18,1.1277641369824e+19,17599551488.0,25354788864.0,6.44282440675832e+23,6.78248262788674e+26,0.545009255409241,7603023773696.0
30023656,0.0,D1,7726953472.0,1.4009098762162e+23,-7.51374334184147e+18,-1.08803408856058e+18,1.24369570117055e+19,-7.51375243316321e+18,-1.08803408856058e+18,1.24369479203837e+19,-7.51373425051972e+18,-1.08803408856058e+18,1.24369661030272e+19,2727851264.0,3929878272.0,1.07773061579585e+25,5.69340840357201e+27,0.514893233776093,9091321692160.0
30023657,0.0,D1,12072532992.0,3.41971866533921e+23,-6.66896575334414e+18,-1.05974754869472e+18,1.10768302582954e+19,-6.66897693903833e+18,-1.05974754869472e+18,1.10768190726012e+19,-6.66895456764994e+18,-1.05974754869472e+18,1.10768414439896e+19,4261563648.0,6139420672.0,4.55252154557548e+24,6.46054149102311e+27,0.551021337509155,11185693917184.0
30023658,0.0,D1,18661947392.0,8.17160786506213e+23,-5.94065732937466e+18,-2.49747155081128e+18,1.20500371495113e+19,-5.94066855186499e+18,-2.49747155081128e+18,1.2050025927021e+19,-5.94064610688433e+18,-2.49747155081128e+18,1.20500483720016e+19,6588203008.0,9491293184.0,7.77680718963209e+24,4.30448250191308e+27,0.519154369831085,11222490546176.0
30023659,0.0,D1,626112200704.0,9.19809557025522e+26,-5.486574520975e+18,-1.04245599007496e+18,1.28753635696766e+19,-5.48658711260643e+18,-1.04245599007496e+18,1.28753509780452e+19,-5.48656192934358e+18,-1.04245599007496e+18,1.28753761613081e+19,221012049920.0,318400954368.0,3.78853363721231e+26,1.51466127044858e+29,0.501201510429382,12591630909440.0
30023660,0.0,D1,119215374336.0,3.33471039050915e+25,-6.1399929119284e+18,-6.9971426956575e+17,1.24688172589077e+19,-6.14000401092818e+18,-6.9971426956575e+17,1.24688061599079e+19,-6.13998181292862e+18,-6.9971426956575e+17,1.24688283579074e+19,42077175808.0,60618473472.0,2.22912876521866e+25,4.33249215617376e+28,0.51334023475647,11098999750656.0
30023661,0.0,D1,23929413632.0,1.34356197530998e+24,-5.17451409599977e+18,-1.13429325224977e+18,1.26750127408638e+19,-5.17452202868174e+18,-1.13429325224977e+18,1.26750048081818e+19,-5.17450616331781e+18,-1.13429325224977e+18,1.26750206735457e+19,8445446144.0,12166930432.0,8.66685026821409e+20,1.93359273132062e+27,0.504955768585205,7932681912320.0
30023662,0.0,D1,19691018240.0,9.09766396117591e+23,-6.99585506345577e+18,-1.32538383497226e+18,1.24381794323039e+19,-6.99586510423997e+18,-1.32538383497226e+18,1.24381693915197e+19,-6.99584502267156e+18,-1.32538383497226e+18,1.24381894730881e+19,6951442944.0,10014594048.0,2.89755943503886e+23,4.55076195677515e+26,0.514473438262939,10040784191488.0
30023663,0.0,D1,50078765056.0,5.88438165584408e+24,-6.56091717110146e+18,-1.20541150634162e+18,1.11232018095308e+19,-6.56092821375144e+18,-1.20541150634162e+18,1.11231907668808e+19,-6.56090612845147e+18,-1.20541150634162e+18,1.11232128521808e+19,17674940416.0,25463396352.0,4.76638704352817e+24,1.02255868890064e+28,0.549354195594788,11042650324992.0
30023664,0.0,D1,97435721728.0,2.2275628672311e+25,-6.38271577058177e+18,-1.08016141891044e+18,1.12789856453776e+19,-6.38272808676491e+18,-1.08016141891044e+18,1.12789733291944e+19,-6.38270345439864e+18,-1.08016141891044e+18,1.12789979615607e+19,34391543808.0,49546170368.0,1.63144803145434e+25,3.18353779359001e+28,0.544997751712799,12316183625728.0
30023665,0.0,D1,468970274816.0,5.1604098774067e+26,-6.96554360374217e+18,-1.79450625699546e+18,1.05798331887226e+19,-6.96555312463413e+18,-1.79450625699546e+18,1.05798236678306e+19,-6.96553408285021e+18,-1.79450625699546e+18,1.05798427096145e+19,165543329792.0,238489960448.0,1.21979454898914e+26,8.04266802381507e+28,0.563346982002258,9520891822080.0
30023666,0.0,D1,382767398912.0,3.43766439007927e+26,-5.2988000817445e+18,-1.66642800625389e+18,1.2038065736725e+19,-5.29881131872389e+18,-1.66642800625389e+18,1.20380544997456e+19,-5.29878884476512e+18,-1.66642800625389e+18,1.20380769737044e+19,135122788352.0,194664611840.0,1.45803120498833e+26,4.93206316654147e+28,0.52047324180603,11236979769344.0
30023667,0.0,D1,15708090368.0,5.78949081169538e+23,-5.71458784662786e+18,-1.64384103459912e+18,1.22421374172977e+19,-5.71459661514653e+18,-1.64384103459912e+18,1.22421286487791e+19,-5.71457907810918e+18,-1.64384103459912e+18,1.22421461858164e+19,5543934976.0,7986868736.0,1.38417925580209e+24,1.07871411963587e+28,0.516648888587952,8768518619136.0
30023668,0.0,D1,39953141760.0,3.74537647641016e+24,-8.96291735604854e+18,-1.47269538651728e+18,1.34378632734475e+19,-8.96292995250805e+18,-1.47269538651728e+18,1.3437850676988e+19,-8.96290475958904e+18,-1.47269538651728e+18,1.3437875869907e+19,14103748608.0,20318562304.0,1.80689674372165e+25,1.2666380965201e+28,0.48819825053215,12596459601920.0
30023669,0.0,D1,668937486336.0,1.0499402684191e+27,-7.09365628237384e+18,-1.25390754404077e+18,1.44932408702372e+19,-7.09366562045614e+18,-1.25390754404077e+18,1.44932315321549e+19,-7.09364694429154e+18,-1.25390754404077e+18,1.44932502083195e+19,236114067456.0,340157661184.0,7.61557169367357e+24,2.78735769092955e+28,0.466185361146927,9338082033664.0
30023670,0.0,D1,143900966912.0,4.85871051883585e+25,-8.90769856283752e+18,-1.67466710683696e+18,1.40262895504239e+19,-8.90771030055862e+18,-1.67466710683696e+18,1.40262778127028e+19,-8.90768682511642e+18,-1.67466710683696e+18,1.4026301288145e+19,50803888128.0,73190604800.0,7.80653959408402e+22,1.3213393925561e+27,0.474676817655563,11737720946688.0
30023671,0.0,D1,22506852352.0,1.18856536995846e+24,-7.69175894728976e+18,-1.44059460503755e+18,1.38894297028779e+19,-7.6917688452715e+18,-1.44059460503755e+18,1.38894198048961e+19,-7.69174904930801e+18,-1.44059460503755e+18,1.38894396008596e+19,7944966144.0,11445913600.0,1.91026468822879e+24,4.93235388722807e+27,0.479506075382233,9897981771776.0
30023672,0.0,D1,7867990528.0,1.45251698463421e+23,-7.20454704626224e+18,-2.21088041595264e+18,1.47187100308759e+19,-7.20455741324647e+18,-2.21088041595264e+18,1.47186996638917e+19,-7.204536679278e+18,-2.21088041595264e+18,1.47187203978602e+19,2777277696.0,4001084416.0,2.44437949835913e+24,5.60802624667429e+27,0.459534764289856,10366984650752.0
30023673,0.0,D1,257659912192.0,1.55771261380919e+26,-8.33397330750778e+18,-1.45992844397896e+18,1.29178419432424e+19,-8.333985300182e+18,-1.45992844397896e+18,1.29178299505682e+19,-8.33396131483357e+18,-1.45992844397896e+18,1.29178539359166e+19,90951909376.0,131029852160.0,1.90629471831983e+25,8.81771603360979e+27,0.501627624034882,11992673812480.0
30023674,0.0,D1,67933696000.0,1.08283944156706e+25,-7.94396205937644e+18,-1.19941175634219e+18,1.3885543994548e+19,-7.94397334508154e+18,-1.19941175634219e+18,1.38855327088429e+19,-7.94395077367135e+18,-1.19941175634219e+18,1.38855552802531e+19,23984338944.0,34553032704.0,3.91394207435674e+25,1.27099282677228e+28,0.479814410209656,11285704998912.0
